,id,name,url,lyric
0,2093054262,Yultuzlar,https://music.163.com/song?id=2093054262,"编曲 : 阿依巴特@ARMusic
一闪一闪小星星
چىمىرلايدۇ يۇلتۇزلار
微笑着我一眨眼
كۆز قىسىشىپ ئۆزىچە
他们是夜晚的花朵
ئۇلار تۈننىڭ زىننىتى
是我爷爷告诉我
بوۋىلارنىڭ سۆزىچە
他们是夜晚的花朵
ئۇلار تۈننىڭ زىننىتى
是我爷爷告诉我
بوۋىلارنىڭ سۆزىچە
请你们跟我说句话
گەپ قىلساڭچۇ يۇلتۇزلار
愿意跟我做朋友？
مەن دوستلۇققا يارامدىم
还是是否需要
ھەممىڭلارنىڭ قېشىغا
我去你们家做客才行
مېھمان بولۇپ بارامدىم
数呀数呀一二三
ساناپ باقسام ئۇلارنىڭ
怎么样也数不完
سانلىرىنىڭ چېكى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن
只会眨眼不说话
كۆز قىسىدۇ گېپى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن
只会眨眼不说话
كۆز قىسىدۇ گېپى يوق
一闪一闪小星星
چىمىرلايدۇ يۇلتۇزلار
微笑着我一眨眼
كۆز قىسىشىپ ئۆزىچە
他们是夜晚的花朵
ئۇلار تۈننىڭ زىننىتى
是我爷爷告诉我
بوۋىلارنىڭ سۆزىچە
他们是夜晚的花朵
ئۇلار تۈننىڭ زىننىتى
是我爷爷告诉我
بوۋىلارنىڭ سۆزىچە
请你们跟我说句话
گەپ قىلساڭچۇ يۇلتۇزلار
愿意跟我做朋友？
مەن دوستلۇققا يارامدىم
还是是否需要
ھەممىڭلارنىڭ قېشىغا
我去你们家做客才行
مېھمان بولۇپ بارامدىم
数呀数呀一二三
ساناپ باقسام ئۇلارنىڭ
怎么样也数不完
سانلىرىنىڭ چېكى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن
只会眨眼不说话
كۆز قىسىدۇ گېپى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن
只会眨眼不说话
كۆز قىسىدۇ گېپى يوق
请你们跟我说句话
گەپ قىلساڭچۇ يۇلتۇزلار
愿意跟我做朋友？
مەن دوستلۇققا يارامدىم
还是是否需要
ھەممىڭلارنىڭ قېشىغا
我去你们家做客才行
مېھمان بولۇپ بارامدىم
数呀数呀一二三
ساناپ باقسام ئۇلارنىڭ
怎么样也数不完
سانلىرىنىڭ چېكى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن
只会眨眼不说话
كۆز قىسىدۇ گېپى يوق
想跟你们做朋友
ئاداش بولاي دىسەم مەن

"
1,2084053068,Bizar Boldum（厌烦了）,https://music.163.com/song?id=2084053068," 作词 : Anwar-Maglik
 作曲 : Miradiljan-Bawudun
يىتەر ھەسىرەت يىتەر ئەلەم
ئىچىم ئاچچىق تاشار زەردەم
يىتەر ھەسىرەت يىتەر ئەلەم
ئىچىم ئاچچىق تاشار زەردەم
قالارمەن دەت بىلەن ھەردەم
مۇھەببەتتىن بىزار بولدۇم
قالارمەن دەت بىلەن ھەردەم
مۇھەببەتتىن بىزار بولدۇم
قەدىرىم بىلمىدى سۆيسەم
بۇ جاندىن ئەزىز كۆرسەم
قەدىرىم بىلمىدى سۆيسەم
بۇ جاندىن ئەزىز كۆرسەم
كۆزگە ئىلمىدى كۆيسەم
ۋاپاسىزدىن بىزار بولدۇم
كۆزگە ئىلمىدى كۆيسەم
ۋاپاسىزدىن بىزار بولدۇم
Music
مەن نادان يۈرۈپ غەمدە
ۋاپاسىز يار كۈلۈپ نەدە
مەن نادان يۈرۈپ غەمدە
ۋاپاسىز يار كۈلۈپ نەدە
مەڭلۈك دىگەن ۋەدە
يالغاندىن بىزار بولدۇم
مەڭلۈك دىگەن ۋەدە
يالغاندىن بىزار بولدۇم
Music
مەندە قالمىدى ئۈمۈت
قىلاي بەس بولدى بىر سۈكۈت
مەندە قالمىدى ئۈمۈت
قىلاي بەس بولدى بىر سۈكۈت
بىۋاپا كۈزۈمدىن يۈت
ھەمىدىن بىزار بولدۇم
بىۋاپا كۈزۈمدىن يۈت
ھەمىدىن بىزار بولدۇم
كۈرۈنمە كۈزۈمدىن يۈت
سىنىڭدىن بىزار بولدۇم
ھەمىدىن بىزار بولدۇم
"
2,2085245785,Kiynaysan,https://music.163.com/song?id=2085245785," 作词 : Anwar-Maglik
 作曲 : Anwar-Maglik
 编曲 : Miradiljan-Bawudun
我等的就是你
你却不懂我的爱
你没见我的情形
你为何让我难受
你又没有任何消息
你也没给我爱
我想你时你又不来
你为何让我难受
你也不会看我一眼
你笑着就走
你这是要离开我了
你为何让我难受
你也不会看我一眼
你笑着就走
你这是要离开我了
你为何让我难受
Music
你又不遵守诺言
你也不会陪我
你也不同意我的说法
你为何让我难受
我宁愿孤独一人
我们本是天生一对
你不爱我也罢了
你为何让我难受
你也不会看我一眼
你笑着就走
你这是要离开我了
你为何让我难受
你也不会看我一眼
你笑着就走
你这是要离开我了
你为何让我难受
我尝试习惯你的做法
我又不是你讨厌的类型
我也无奈因为确实爱你
你为何让我难受
Music
我尝试习惯你的做法
我又不是你讨厌的类型
我也无奈因为确实爱你
你为何让我难受
我尝试习惯你的做法
我又不是你讨厌的类型
我也无奈因为确实爱你
你为何让我难受
"
3,2092770550,Gulum,https://music.163.com/song?id=2092770550,"作词 : Anwar-Maglik
作曲 : Anwar-Maglik/Mnis
گۈلۈم ماڭا شۇنچە ياقىسەن
 我那么爱你亲爱的
گۈلۈم جىلۋە قىلىپ باقىسەن 
脑子里全是你
ئۆزۈڭ خۇش پۇراقلار چاچىسەن
你就是我香妃
گۈلۈم مىنى باغرىڭغا باسىسەن 
想把你抱在怀里
خۇمار خۇمار خۇمارىمسەن 
你就是我牵挂
ئۆزۈڭ ئۆزۈڭ نىگارىم سەن 
你就是我心肝宝贝
مىنى مىنى ئاشىق قىلغان
我那么迷恋你 
دىلىم دىلىم دىلدارىمسەن 
心里只有你
جېنىم داۋايىم ئۆزۈڭ 
你就是我的良药
جېنىم سەن قارا كۈزۈم
你就是我明眼
سەن ماڭىلا مەنسۇپ
你就是我唯一 
مەن چېلىنغان كۈيۈڭ 
我是你的美妙旋律
ماڭا ماڭا سۈيۈملۈك سەن 
你那么甜蜜可爱
ئەركىلىتىپ يار قانمايمەن 
宠你宠不腻
مەن بەخىتىلىك مەن 
我是最幸福的
سەۋەپ بولغاچقا سەن
原因就是你
ئاي ئاي بولغاچ سەن
你就是我的月亮 
كۈن كۈن سەن بولغاچ مەن
我是你的小太阳
يار باغرىمدا سەن
我心里就是你
سەن سەن ماڭا قەن
你就是我甜蜜蜜

"
4,2067231437,Ketiwar Gulum,https://music.163.com/song?id=2067231437," 作词 : 老黑
 作曲 : 老黑
 制作人 : Keramjan MamatEli
我曾经对你开口
你也说过会爱我
我们有一段时间过得很好
你也曾为我伤过心
当我为你走神时
你都觉得我好笑
你也好几次为了我
被他人所屈服过
我也像个飞蛾
能为你赴汤蹈火
当他人瞧见我们时
我宁愿为你付出生命
我们有一段时间过得好
我们就是天生一对
我一直以为爱情是甜的
可惜对我并非如此
原来金钱是分开的理由
我只有真爱要走请便
若我不能满足我们的爱那请走
我只有真爱要走请便
若你不能满足我们的爱
若我不能满足我们的爱那请走
Music
我曾经对你开口
你也说过会爱我
我们有一段时间过得很好
你也曾为我伤过心
当我为你走神时
你都觉得我好笑
你也好几次为了我
被他人所屈服过
我也像个飞蛾
能为你赴汤蹈火
当他人瞧见我们时
我宁愿为你付出生命
我们有一段时间过得好
我们就是天生一对
我一直以为爱情是甜的
可惜对我并非如此
原来金钱是分开的理由
我只有真爱要走请便
若我不能满足我们的爱那请走
我只有真爱要走请便
若你不能满足我们的爱
若我不能满足我们的爱那请走
"
5,2067221848,Huma Kozlar,https://music.163.com/song?id=2067221848,"ئەجەپ كۆيدۇردى بۇ جاننى
بىقىپ ئوتلۇق خۇما كۆزلەر
كىشىگە چىن مۇھەببەتنى
يىقىپ قويغان لاۋا كۆزلەر
قارايمەن زادى قانمايمەن
كۆزۇڭ نۇرغا مەن تەشنا
چىراغمۇ ئۇ بۇلاقمۇ ئۇ
گويا قۇندۇز قارا كۆزلە
بىتاپتۇرمەن مۇھەببەتىن 
تۇتۇپ كۆرسەڭ تومۇرۇمنى
شىپا ئىزدەي قاياقتىن مەن ئەي
ئۆزۇڭ بولغىن داۋا كۆزلەر
بولاي قۇربان شۇ كۆزلەرنىڭ
قاراسىگە بولا ئەي جۇلاسىگە
قىلاي مەنمۇ غەزەلخانلىق ئەي
سىنى كۇيلەپ لاۋا كۆزلەر

"
6,2061107470,Yamghur,https://music.163.com/song?id=2061107470,"作词 : Taxmamat-Batur
作曲 : Taxmamat-Batur
ياغە يامغۇر ياققىن يامغۇر غەملىرىمنى يۇيىۋەتكىنە
ئىچىمدىكى غەملىرىمنى سەن يىراقلارغا تاشلىۋەتكىنە
يۇيىۋەتكىن ئەلەملىرىمنى ياققىن يامغۇر ياققىن بىرنەپەس
سىغىنىشنىڭ ئازاپلىرىدا قىينالغىم يوق ئەمدى بولدى بەس
تامچىلاردا يۇيۇلسۇن ئەلەم قالدۇرمىغىن ئۆتمۇشۇمدىن غەم
بۇكۆڭۇلنى شادلىققا باشلاپ ياغە يامغۇر يەنە ياققىنە
ھىجرانلاردا يۇرگەنلىگىم راس ئۇنى دىلدىم سۆيگەنلىگىم راس
بولوپ ئاخىر ۋىسالسىز ئاشىق ساڭادەردىم تۆككەنلىگىم راس

"
7,2054656033,Uykusiz Kiqa,https://music.163.com/song?id=2054656033,"作曲 : Bahtiyar Turdi
كۇزۈمنى يۇمساملا شېرىن خىيالدا،
تولغۇنۇپ ياتالماي ھەسرەت پىراقتا.
ئىزغىرىن شامالدىن سورايمەن سېنى،
گۈل سىياق جانانىم قالدىڭ يىراقتا.
سېنىڭسىز بۇ شەھەر چۇلدۇر جەزىيرە ،
تىينىگەن كىيىكتەك يۈرۈيمەن تەنھا.
ئايمۇ يوق ئاسماندا يۇلتۇزلارمۇ ھەم،
جۇدالىق يامانكەن يۈرۈگۈم يارا.
سېغىندىم بۇ كىچە تاڭ ئاتماس كېچە،
ياد ئىتىپ ئىسمىڭنى ياتمىدىم پەقەت،
سۇيۈمەن سېنى يار يۈرەك قېتىمدىن،
تاڭ ئاتسا قۇياشتىن لىۋىڭنى ئەۋەت .

"
8,2057272160,对象,https://music.163.com/song?id=2057272160," 作曲 : Bilal Enwer/Tax
 编曲 : Arman Xukrat
喂对象
你还没睡觉是吧？
分开？
你脑子里面有奶茶吗？
چۆرەمدە پەرىلە ئەكىلتىپ دەپ ئارىسلان
گاھ ئاتسا كۈلكە بەزى بولۇپ كەڭ داستان
سۆزى ھەسەل تەنلىرىدە گۈلخان
ھەممىسى ياتلا سەن ماڭا سۇلتان سۇلتان
ئېي سەن دوستلورۇڭ ئىچىدىكى ئاي
كەل قولدىكى رومكىنى توختات ماي
ھېي ئەيكىلتەي كېچە ئۇخلاتماي
ئۇلار ھەممىسى تايچاق پەقەتلا سەن ماڭا بىردىنبىر دۈيشاڭ
对象
对象
对象
بەدەندە تارقاپ چىققان ئەتتىر ھېدى بۇرۇنغا ئۇرۇلۇپ
سۈرمە قاشى زىلۋا بەدىنى كۆينىكى يەرگە سۆرۈلۈپ
يىپ ئا يىپ شىنسەي يىپ
شىق ئا شىق ساڭا ئاشىق
ئېي سەن دوستلورۇڭ ئىچىدە ئاي
كەل قولدىكى رومكىنى توختات ماي
ھەي ئەكىلتەي كېچە ئۇخلاتماي
ئۇلار ھەممىسى تايچاق پەقەتلا سەن ماڭا بىردىنبىر دۈيشاڭ
对象
对象
对象
ئۇلار بوپ يەم سۆيگۈدە ماڭىلا كىم ئىشەن
ئىشەن گىن كۆڭلۈمنى سەن چۈشەن ئېي
بولغۇن قونچۇقۇم ئەكىلتىپ
دەيمەن يارىم سېنى بەك بىشەم
بولدۇم ئاشىق كۆڭلۈمنى چۈشەن
那就好吧
对象
对象
对象
对象
对象
"
9,2052405892,沙 (LIVE版),https://music.163.com/song?id=2052405892," 作词 : 艾热 AIR/早安/威尔Will.T
 作曲 : 艾热 AIR/早安/威尔Will.T
 编曲 : CDE
 制作人 : CDE/艾热 AIR/焦兰
 音乐总监：卡斯  
 制作总监：恩德Andy18  
 混音：小武
 贝斯：焦兰
 弹布尔：马合木提·买买提
 都塔尔：马合木提·买买提
 萨塔尔：阿拉法特·安尼瓦尔
 低音热瓦普：阿拉法特·安尼瓦尔
 笛子：凯撒尔·托合提买提 
 录音工程师：CDE
 民乐录音工程师：马涛@Touch Soul Studio
 前置混音：T.Axxkwywd
 编舞：普开/CDE
这个故事发生在
2023年的一座巅峰上
主人公是三十八位
我国民间传说中的攀登者
有关他们的小故事
就像用智慧的线索
穿起来的珍珠一样
深受人们喜爱
本片所摄取的
并非这串珍珠的全貌
只是其中最闪烁的三粒而已
天上起暴风雨
但我不用打伞
“随变”你落下来
这一片戈壁滩爱打扮
花香不过院
瓜传千里
完了嘛就飘散
记得下尝过甜石榴
也忘不掉葡萄酸
敌人和朋友
扯不清恩仇
喂哟哎
在人间奔走
早上喝鸭血粉丝汤
中午吃大盘鸡
脚翘在凳子上
一口气吃了大半斤
味道确实很香
不像我说的话很难听
生活记本子上
关卡有九九八十一
广安到北京的路程是遥远的
公司说我沉闷是不会聊天
只想把想说的话放在伴奏头
在下的胃口大吃得下半头牛
所以我饿了今年要出来抢
不管在丛林还是在菜市场
看你们浪费
在下就不太爽
如果觉得冒犯
大不了就不来往
兄弟喊我狂点
再狂点
比赛能“活长点”
扫了一眼场馆
也没得哪个强点
是哪个不长眼
耍锤子板眼
你实在想吃上片切糕
哥哥们分你一块尝点
 You rocking with me
就是等于要
 Rocking with D. M. G
天上起暴风雨
但我不用打伞
“随变”你落下来
这一片戈壁滩爱打扮
花香不过院
瓜传千里
完了嘛就飘散
记得下尝过甜石榴
也忘不掉葡萄酸
敌人和朋友
扯不清恩仇
喂哟哎
在人间奔走
我骑上了小毛驴
乐悠悠还雄赳赳
不要烦
没得这个数字不要谈
没得这个气质不要玩
我们的珠子你不要盘
我要是给你你不要还
我不给你你不要馋
我吃葡萄不吐葡萄皮
连葡萄籽都不留给你们
还笑你说葡萄酸
我们独霸了高空
我们树大又招风
得不到的在骚动
 I say我说
艾师傅
 Let me take this cake
你当然不是恶龙你是 snake蛇
 Baby
抢不到了就说它们不过就是废纸
当你上不去了你说你是卫士
 Baby
 Face to face
 Baby
骗自己不容易
别再装坚强了小兄弟
出来淋暴风雨
天上起暴风雨
但我不用打伞
“随变”你落下来
这一片戈壁滩爱打扮
花香不过院
瓜传千里
完了嘛就飘散
记得下尝过甜石榴
也忘不掉葡萄酸
敌人和朋友
扯不清恩仇
喂哟哎
在人间奔走
我骑上了小毛驴
乐悠悠
歌声伴我乘风走
乘风走
天上的鹰叼地上的兔子
豺狼注定逃
避让着虎
少假仁假义说功名是浮云
看南疆的沙尘
重庆的雾
摸透了周旋
勾芡和走远
你抠的是 gold chain项链
我秀的是悠闲
最透彻的不是胜负而是优劣
就爱强取豪夺
我耍的不是偷窃
树倒猢狲散
当风声起
新老交替
为了容身地
四面八方匹夫揭竿而立
多少豪杰塌方泯然众人矣
新丝绸之路上新 Hip- hop的长征
为凯旋的勇士们炖好了汤羹
沙海里遨游着飞毯早扬升
你的竞技场是我烤肉的馕坑
生活“残忍”像鞭子抽
没得借口硬着头皮接着吼
好汉到处是兄弟伙
爱捣蛋的玻璃心被攻陷了又
野蛮生长于最西部
我来堆奖杯你来堆积木
现在的你未必懂
一百年后看谁会被记住
天上起暴风雨
 Let’ s go
但我不用打伞
 Let’ s go
“随变”你落下来
这一片戈壁滩爱打扮
让开
把最中间让给我们
 One two一二
 One two three
一二三
天上起暴风雨
但我不用打伞
“随变”你落下来
这一片戈壁滩爱打扮
花香不过院
瓜传千里
完了嘛就飘散
记得下尝过甜石榴
也忘不掉葡萄酸
敌人和朋友
扯不清恩仇
喂哟哎
在人间奔走
我骑上了小毛驴
乐悠悠
歌声伴我乘风走
乘风走
 PGM： Argo Chain
 Auto- Tune技术：陶斯东/ Argo Chain
录音编辑： URC SON@ ABUCKS杨哲
"
