,id,name,url,lyric
0,2022863874,Still Here (with the ones that I came with),https://music.163.com/song?id=2022863874," 作词 : Badriia Bourelly/Leven Kali/Porter Robinson/Snoh Aalegra/Sonny Moore
 作曲 : Badriia Bourelly/Leven Kali/Porter Robinson/Snoh Aalegra/Sonny Moore
Hand on my heart
Hand on my

Time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my
Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the still here with the
Still here with the still here with the
Still here with the ones that I came with
Still here with the ones that I came with
My heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart
Still here with the still here with the
Still here with the still here with the
Still here with the ones that I came with
Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones

Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the still here with the
Still here with the still here with the

Still here with the ones that I came with

Is anybody here with your family like your sister or your brother

Is anybody here with your best friend

Is anybody here with your team more than like twenty
Make some noise right now

Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the ones that I came with
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones ones
Still here with the ones that I came with
Still here with the ones that I came with

Still here with the still here with the
Still here with the still here with the

Still here with the ones that I came with
Still here with the
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never mattered
Hand on my heart

And I I wish time never
Still here with the ones that I came with

Still here with the ones that I came with

Still here with the ones ones
Still here with the ones that I came with

Still here with the ones ones
Still here with the ones that I came with
Still here with the still here with the
Still here with the still here with the

Hand on my hear
And I I wish time never mattered
Hand on my hear
"
1,1954067130,SATELLITE,https://music.163.com/song?id=1954067130," 作词 : BÉBE YANA/CHE/Yonko
 作曲 : BÉBE YANA/CHE/Yonko/BRLLNT
 I'll be there, be there, I'll be there
 I'll be there, I'll be there, I'll be there
 (I'll be there)
 I'll be there, I'll be there, I'll be there
 (Watch me how I float like a satellite)
 Watch me how I float like a satellite
 6AM, wake up in the morning, touch my hands
 Picking up my iphone and I'm checking on my gram
 You might be thinking that I'm calling all my friends
 I'm gonna try to make it clean and jumping on your plans
 I know, you know, I know, she don't
 Why don't we go, you're my van-Gogh
 I know, you know, I know, we glow
 Why don't we go sell out our show
 Watch me how I float like a satellite
 (Watch me how I float like a satellite)
 Watch me how I float like a satellite
 (Oh)
 I can't wait too long
 어떻게 널 두고
 가만 있겠어 내가
 몰라서 물어
 알아 내가 좀 급해
 맘에 불이 난 듯해
 너와 나 눈을 맞출 때
 그래서 어디로
 What we doin'
 파란 빛이
 Showing us
 시간이 없어
 Tell me what you're thinkin'
 'Bout me smoke with me
 I remember what I taught you
 몸이 기억해
 Your hands are on my body
 더 끌어 당겨 널
 Nah 절대 못 물러서
 I'ma get you close to me
 네가 뭐라하든지
 Tell me what you want from me
 And I wake up in the morning
 Picking up my iphone, checking on my gram
 You come and touch my hands
 (Touch my hands, morning touch my hands)
 I wake up in the morning
 Picking up my iphone, checking on my gram
 (Checking on my gram)
 I know, you know, I know, she don't (She don't)
 Why don't we go, you're my van-Gogh (van-Gogh)
 I know, you know, I know, we glow
 Watch me how I float like a satellite
 I know, you know, I know, she don't (She don't)
 Why don't we go, you're my van-Gogh (van-Gogh)
 I know, you know, I know, we glow
"
2,1914636529,Beg for You (feat. Rina Sawayama),https://music.163.com/song?id=1914636529," 作曲 : Alexander Soifer/Anoo Bhagavan/Charlotte Aitchison/Jonas von der Burg/Nicholas Gale/Niklas von der Burg/Rina Sawayama/Rollo/Sorana
 (Charli XCX)

 You know I go insane every time you have to catch a flight
 Can I take you to the airport? Make out under the bathroom lights
 Put your lips on my lips, I'll remember your kiss on the nights when I miss you
 Something I can't forget when I'm restless in bed, yeah, you got me obsessed

 (Charli XCX)
 Oh, don't you leave me this way
 Won't you wait another hour or two?
 You know I need you to stay
 Don't make me beg for you, 'cause I'll beg for you
 Yeah, yeah, yeah, uh, yeah

 (Rina Sawayama)
 Beg for you, beg for you
 Beg for you, beg for you, mmm
 Beg for you, beg for you
 So don't you leave me this way

 (Rina Sawayama)
 You're like an ocean breeze, coming and going just as you please
 Separated by a degree, hesitated, I'll lose you, so far out of reach
 Oh, put your lips on my lips, I'll remember your kiss on the nights when I miss you
 Something I can't forget when I'm restless in bed, yeah, you got me obsessing now

 (Charli XCX)
 Oh, don't you leave me this way
 Won't you wait another hour or two?
 You know I need you to stay
 Don't make me beg for you, 'cause I'll beg for you
 My heart is aching, my breath, oh, taken
 I'll leave that, just want a taste
 Don't you leave me this way
 Don't make me beg for you

 (Charli XCX)
 Don't leave me, don't leave me this way
 This way, this way
 Don't leave me, don't leave me this way
 This way, this way
 Don't leave me, don't leave me this way (Don't you leave me)
 This way (Don't you leave me), this way (Don't you leave me)
 Don't leave me, don't leave me this way (Don't you leave me)
 This way (Don't you leave me), this way (Don't you leave me)
 Don't you leave me
 Yeah, yeah, yeah, yeah
"
3,1430160416,Baby,https://music.163.com/song?id=1430160416," 作曲 : Kieran Hebden/Ellie Goulding
纯音乐，请欣赏
"
4,29524281,Closer,https://music.163.com/song?id=29524281,
5,1387282440,Do You Miss Me Much (Sunship Remix),https://music.163.com/song?id=1387282440," 作词 : Craig David/Fraser T Smith/Gary Barlow/Janée Bennett
 作曲 : Craig David/Fraser T Smith/Gary Barlow/Janée Bennett
Craig David -Do You Miss Me Much （Sunship Remix）
Written by ：Craig David 、Fraser T Smith 、Gary Barlow 、Jan ée Bennett
Composed by ：Craig David 、Fraser T Smith 、Gary Barlow 、Jan ée Bennett
Do you miss me miss me ah
Miss me miss me
Missing me
Do you miss me
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you miss me much
Do you miss me much
Missing me
Oh when it's cold and we can't touch
Do you miss the way
When we used to lay in bed all day
Do you miss the times
Missing me
We'd be making love 'til the sunlight
Do you miss me much
Do you do-do you do you miss me much
Stood outside an open door
Should I run inside
Should I make a move ooh yeah
Locked inside an empty space
When I close my eyes all I see is your face
I close my eyes but I just can't sleep
No I just can't sleep no no
I keep my pride but I don't know why
'Cause I don't know what is on your mind
Do you miss me much
Missing me
Oh when it's cold and we can't touch
Do you miss the way
When we used to lay in bed all day
Ooh yeah
Do you miss the times
Missing me
We'd be making love 'til the sunlight
Do you miss me much
Do you do-do you do you miss me much
Do you miss me
You know where you should be if you miss me much
You could be home with me if you miss me much
Holding you holding me
If you're missing me come back now
I close my eyes but I just can't sleep
No I just can't sleep no no
I keep my pride but I don't know why
'Cause I don't know what is on your mind
Do you miss me much
Missing me
Oh when it's cold and we can't touch
Do you miss the way
When we used to lay in bed all day
Do you miss the times
Missing me
We'd be making love 'til the sunlight
Do you miss me much
Do you do-do you
Do you miss me much
Do you miss me
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you miss me much
Do you miss me much
Missing me
Oh when it's cold and we can't touch
Do you miss the way
When we used to lay in bed all day
Do you miss the times
Missing me
We'd be making love 'til the sunlight
Do you miss me much
Do you do-do you do you miss me much
Do you miss me
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you do do you
Do you miss me much
"
6,1805324776,Watch Your Step (Disclosure VIP),https://music.163.com/song?id=1805324776," 作词 : Howard Lawrence/Guy Lawrence/Kelis Rogers
 作曲 : Howard Lawrence/Guy Lawrence/Kelis Rogers
 Baby

 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance, dance
 I've been workin' and I spent my time
 Dreamin' about how I could ease my mind
 Breakin' dance, feels like I can fly
 Give me some space so I can close my eyes
 I don't look in the crowd
 Baby, even when the lights go down
 I like to dance like I'm alone in the room
 I'm here tonight, baby, to do what I do, yeah (Dance)
 You make me watch your step when you move
 You make me watch your step when you move (Dance)
 You make me watch your step when you move
 Now what you're doing's making me move with you (Dance)
 Baby
 Dance
 Dance
 Baby
 Watch your step when you move (Dance)
 Dance
 I'm free tonight, don't want this to end
 I'm here alone and you can leave your friends
 Breakin' dance and we don't pretend
 Chain linked together, now our rhythms bend
 I don't look in the crowd
 Baby, even when the lights go down
 I like to dance like I'm alone in the room
 I'm here tonight, baby, to do what I do, yeah
 You make me watch your step when you move (Watch your step when you move)
 You make me watch your step when you move (Watch your step when you move)
 You make me watch your step when you move (Watch your step when you move)
 Now what you're doing's making me move with you
 Watch your step when you move
 Watch your step when you move
 Watch your step when you move
 Watch your step

 Workin'
 Dance
 Baby
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
 Baby

 You make me watch your step when you move
 You make me watch your step when you move
 You make me watch your step when you move
 Now what you're doing's making me move with you
 (With you, with you)
 (With you, with you)
 (With you, with you) Watch your step when you move
 (With you)
 Baby
 Dance
 Dance
 Watch your step when you move
 Watch your step
 Dance
 Dance
 Baby
 Dance
 Dance
 Dance
 Dance
 Dance
 Dance
"
7,1474559124,Who Knew?,https://music.163.com/song?id=1474559124," 作词 : Guy Lawrence/Howard Lawrence/Mick Jenkins
 作曲 : Guy Lawrence/Howard Lawrence/Mick Jenkins
"
8,1805323916,Birthday (MJ Cole Remix),https://music.163.com/song?id=1805323916," 作词 : Kehlani/Howard Lawrence/Sydney Bennett/Guy Lawrence
 作曲 : Kehlani/Howard Lawrence/Sydney Bennett/Guy Lawrence
 Mmm
 You're okay
 Mmm
 Oh yeah (Uh)
 Can I call you on your birthday?
 Just to make sure that you're okay (You're okay)
 Would you prefer it if I'd go ghost? (Go ghost)
 And let you go your own way (Mmm, uh)
 Oh babe, oh babe
 You've been on my mind
 Just an old flame, old flame
 I left you behind
 But, oh, if it were any other day
 Maybe you'd want me to stay away
 I'm just wonderin' what you would say
 Or would it be a big mistake?
 Can I call you on your birthday?
 Just to make sure that you're okay
 Would you prefer it if I'd go ghost?
 And let you go your own way (Uh)
 Can I call you on your birthday?
 Just to make sure that you're okay
 Got the number to your old phone
 But is it working? (Uh, yeah)
 I ain't even callin' for no reconciliation
 I just want to tap in and see how you been
 I've waited for an adequate amount of time
 To give us both some space
 I think it's been good for us to stay up out of the way
 But it can't hurt to check up on an ex, not to flex
 But to put the hurt to rest, put maturity to the test
 So I'm callin' to say ""Are you okay?"" on your special day
 Can I call you on your birthday? (Birthday)
 Just to make sure that you're okay (You're okay)
 Would you prefer it if I'd go ghost?
 And let you go your own way (Uh)
 Can I call you on your birthday?
 Just to make sure that you're okay (You're okay)
 Got the number to your old phone (Oh yeah)
 But is it working? (Uh)
 Mmm
 You're okay
 Mmm
 Oh yeah (Uh)
 Can I call you on your birthday?
 Just to make sure that you're okay
 Would you prefer it if I'd go ghost?
 And let you go your own way
 Can I call you on your birthday?
 Just to make sure that you're okay
 Got the number to your old phone
 But is it work—
 Mmm
 You're okay
 Mmm
 Oh yeah (Uh)
 Can I call you on your birthday?
 Just to make sure that you're okay (You're okay)
 Would you prefer it if I'd go ghost? (Go ghost)
 And let you go your own way (Mmm, uh)
 Can I call you on your birthday?
 Just to make sure that you're okay (That you're, that you're okay)
 Got the number to your old phone (Oh)
 But is it working?

 But is it working?
 You're okay (Uh)
"
9,1452156404,Call My Phone Thinking I'm Doing Nothing Better (Star.One & Capo Lee Remix),https://music.163.com/song?id=1452156404," 作词 : Mike Skinner/Tame Impala
 作曲 : Mike Skinner/Tame Impala
"
